144262	4 Jul 25	16:28:00	1	0	56	0	Ct	0	0	0	0	2	2	2	0	0	0	0	2	0	2	1	0	2	0	5	2	1	0	2	0	0	2	1	0	0	0	4	0	0	0
144263	4 Jul 25	16:29:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	2	4	2	1	0	2	0	0	0	5	1	12	0	0	2	0	0	0
144264	4 Jul 25	16:30:00	1	0	56	0	Ct	0	0	0	0	1	1	2	1	1	0	1	6	3	0	0	0	1	2	1	2	0	0	2	0	0	3	1	2	0	0	1	0	1	0
144265	4 Jul 25	16:31:00	1	0	56	0	Ct	0	0	0	0	4	2	4	1	2	0	0	3	3	0	0	0	0	3	1	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0
144266	4 Jul 25	16:32:00	1	0	56	0	Ct	0	0	0	0	4	1	7	3	0	2	2	2	1	4	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0
144267	4 Jul 25	16:33:00	1	0	56	0	Ct	0	0	0	2	4	1	7	2	0	4	0	2	1	1	0	0	0	0	1	1	0	0	1	0	0	1	2	0	0	0	2	0	5	2
144268	4 Jul 25	16:34:00	1	0	56	0	Ct	0	0	0	1	3	1	2	2	0	2	1	1	1	4	1	0	1	3	1	2	2	0	0	0	1	1	0	0	0	0	1	0	0	2
144269	4 Jul 25	16:35:00	1	0	56	0	Ct	0	0	0	0	2	1	4	2	0	2	0	3	2	6	0	0	3	4	1	1	0	0	1	0	0	3	0	0	0	0	3	0	0	0
144270	4 Jul 25	16:36:00	1	0	56	0	Ct	0	0	0	0	3	0	5	0	0	0	0	4	0	5	2	0	0	1	1	0	0	0	1	0	3	1	0	0	0	0	3	0	0	1
144271	4 Jul 25	16:37:00	1	0	56	0	Ct	0	0	0	0	1	0	1	0	0	0	0	3	1	4	0	0	0	3	1	1	0	0	1	0	4	1	0	0	0	0	1	1	0	0
144272	4 Jul 25	16:38:00	1	0	56	0	Ct	0	0	0	0	1	0	3	2	0	1	0	2	0	2	0	0	3	4	1	0	0	0	1	0	2	1	1	0	0	0	2	0	0	0
144273	4 Jul 25	16:39:00	1	0	56	0	Ct	0	0	0	0	3	2	2	2	0	0	0	2	15	2	0	0	0	3	4	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0
144274	4 Jul 25	16:40:00	1	0	56	0	Ct	0	0	0	0	0	2	3	2	0	2	0	2	2	4	0	0	1	2	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0
144275	4 Jul 25	16:41:00	1	0	56	0	Ct	0	0	0	0	0	1	2	1	0	1	0	0	0	6	0	0	1	3	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0
144276	4 Jul 25	16:42:00	1	0	56	0	Ct	0	0	0	0	21	0	2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	1	0	0
144277	4 Jul 25	16:43:00	1	0	56	0	Ct	0	0	0	0	0	20	0	1	0	0	0	0	2	2	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
144278	4 Jul 25	16:44:00	1	0	56	0	Ct	0	0	0	0	0	28	0	1	0	4	0	0	2	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144279	4 Jul 25	16:45:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
144280	4 Jul 25	16:46:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144281	4 Jul 25	16:47:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0
144282	4 Jul 25	16:48:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	2	0	1	0	0	0	1	0	0	1	5	1	0	0	0	1	0	1
144283	4 Jul 25	16:49:00	1	0	56	0	Ct	0	0	0	0	1	1	0	1	0	0	0	4	0	3	2	0	0	0	1	2	1	0	2	0	0	3	2	0	1	0	2	1	2	5
144284	4 Jul 25	16:50:00	1	0	56	0	Ct	0	0	0	1	2	1	0	2	0	2	1	3	2	0	2	2	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	1	2
144285	4 Jul 25	16:51:00	1	0	56	0	Ct	0	0	0	1	2	2	0	2	0	0	1	2	0	1	3	2	0	1	0	3	0	0	1	0	1	1	1	1	0	0	2	8	1	5
144286	4 Jul 25	16:52:00	1	0	56	0	Ct	0	0	0	1	2	1	0	2	0	1	3	3	2	2	2	1	2	0	3	2	0	0	0	0	0	1	0	0	1	0	0	8	1	4
144287	4 Jul 25	16:53:00	1	0	56	0	Ct	0	0	0	1	0	0	0	1	0	3	1	3	1	3	2	2	1	0	1	1	0	0	2	0	0	2	0	1	2	0	4	2	0	5
144288	4 Jul 25	16:54:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	2	1	2	0	1	0	0	3	0	0	3	0	1	0	0	2	1	0	4
144289	4 Jul 25	16:55:00	1	0	56	0	Ct	0	0	0	1	0	0	0	0	0	0	0	4	0	2	0	0	2	2	1	0	0	0	2	0	0	3	1	1	2	0	4	3	0	0
144290	4 Jul 25	16:56:00	1	0	56	0	Ct	0	0	0	28	0	0	0	0	0	1	0	3	1	2	2	0	2	4	0	0	0	0	2	0	0	3	0	1	0	0	2	0	0	0
144291	4 Jul 25	16:57:00	1	0	56	0	Ct	0	0	0	2	0	0	0	0	0	0	0	2	2	2	3	0	2	4	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
144292	4 Jul 25	16:58:00	1	0	56	0	Ct	0	0	0	1	0	0	0	0	0	2	0	0	1	2	4	0	2	1	1	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0
144293	4 Jul 25	16:59:00	1	0	56	0	Ct	0	0	0	1	0	1	0	0	0	4	0	0	1	1	0	0	2	3	2	0	0	0	1	0	0	0	0	1	0	0	3	2	0	0
144294	4 Jul 25	17:00:00	1	0	56	0	Ct	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	1	2	3	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0
144295	4 Jul 25	17:01:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	4	0	1	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0
144296	4 Jul 25	17:02:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	1	4	3	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0
144297	4 Jul 25	17:03:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0
144298	4 Jul 25	17:04:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
144299	4 Jul 25	17:05:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
144300	4 Jul 25	17:06:00	1	0	56	0	Ct	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
144301	4 Jul 25	17:07:00	1	0	56	0	Ct	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
144302	4 Jul 25	17:08:00	1	0	56	0	Ct	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	2	0	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
144303	4 Jul 25	17:09:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	3	0	1	5	2	0	0	4	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3
144304	4 Jul 25	17:10:00	1	0	56	0	Ct	0	0	0	0	0	1	0	1	0	0	2	4	1	0	0	2	1	3	0	0	0	1	0	0	0	3	1	0	0	0	2	0	1	2
144305	4 Jul 25	17:11:00	1	0	56	0	Ct	0	0	0	0	0	1	0	2	0	0	2	2	2	0	0	2	3	0	2	0	0	3	0	0	0	2	1	0	0	0	0	0	3	2
144306	4 Jul 25	17:12:00	1	0	56	0	Ct	0	0	0	0	0	1	0	1	2	0	1	3	1	0	0	3	1	3	2	0	0	1	0	0	0	2	1	1	0	0	0	0	0	2
144307	4 Jul 25	17:13:00	1	0	56	0	Ct	0	0	0	0	0	2	0	1	0	0	1	3	1	0	0	3	3	1	2	0	0	2	0	0	0	1	1	2	0	0	3	0	0	1
144308	4 Jul 25	17:14:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	10	0	20	3	0	0	0	0	3	4	4	0	0	3	0	0	0	1	1	13	0	0	2	0	1	1
144309	4 Jul 25	17:15:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	5	1	3	1	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0
144310	4 Jul 25	17:16:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	1	1	3	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0
144311	4 Jul 25	17:17:00	1	0	56	0	Ct	0	0	0	0	0	0	7	0	3	0	0	2	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
144312	4 Jul 25	17:18:00	1	0	56	0	Ct	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	6	2	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
144313	4 Jul 25	17:19:00	1	0	56	0	Ct	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	3	2	1	0	1	0	4	2	0	0	0	0	0	0	1	0	0	0
144314	4 Jul 25	17:20:00	1	0	56	0	Ct	0	0	0	0	0	0	4	1	4	0	0	2	3	0	0	0	3	2	2	0	0	0	2	2	0	0	1	0	0	0	17	0	0	0
144315	4 Jul 25	17:21:00	1	0	56	0	Ct	0	0	0	0	0	0	3	1	15	0	0	3	0	0	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0
144316	4 Jul 25	17:22:00	1	0	56	0	Ct	0	0	0	0	0	0	2	0	2	2	0	3	2	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
144317	4 Jul 25	17:23:00	1	0	56	0	Ct	0	0	0	0	0	0	3	1	4	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
144318	4 Jul 25	17:24:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	6	2	0	3	0	0	0	0	3	7	0	0	0	0	4	2	0	0	0	2	0	0	1	0	0	0
144319	4 Jul 25	17:25:00	1	0	56	0	Ct	0	0	0	2	0	0	0	0	0	2	0	4	1	0	0	0	2	0	0	0	1	0	2	4	0	0	0	2	0	0	0	1	0	0
144320	4 Jul 25	17:26:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
144321	4 Jul 25	17:27:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	1	2	0	2	3	0	0	0	1	3	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0
144322	4 Jul 25	17:28:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	2	2	0	2	4	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
144323	4 Jul 25	17:29:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	3	1	2	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0
144324	4 Jul 25	17:30:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	3	2	4	1	0	0	0	1	0	0	0	0	1	2	9	0	3	0	1
144325	4 Jul 25	17:31:00	1	0	56	0	Ct	0	0	0	0	0	4	0	0	0	2	0	3	1	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	35	3	0	0	0	2
144326	4 Jul 25	17:32:00	1	0	56	0	Ct	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	3	2	3	1	0	0	0	12	0	0	1	0	3	42	0	0	2	0	2
144327	4 Jul 25	17:33:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	1	1	0	4	0	1	0	2	3	4	2	0	0	0	1	0	0	2	0	1	4	0	0	0	0	2
144328	4 Jul 25	17:34:00	1	0	56	0	Ct	0	0	0	0	0	4	0	0	2	1	0	3	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	3	11	0	0	0	0	1
144329	4 Jul 25	17:35:00	1	0	56	0	Ct	0	0	0	0	0	1	0	0	0	1	0	1	2	2	0	2	0	1	0	0	0	0	3	0	0	0	1	2	27	0	0	2	0	0
144330	4 Jul 25	17:36:00	1	0	56	0	Ct	0	0	0	0	0	2	1	0	0	2	0	3	0	2	0	2	2	1	0	0	1	0	1	0	0	0	1	3	2	0	0	0	0	0
144331	4 Jul 25	17:37:00	1	0	56	0	Ct	0	0	0	0	0	3	4	0	2	1	0	3	0	2	0	1	1	0	0	0	0	0	2	2	0	0	1	6	4	3	0	0	0	0
144332	4 Jul 25	17:38:00	1	0	56	0	Ct	0	0	0	0	0	3	2	0	0	1	0	2	0	3	0	3	1	3	0	0	0	0	3	0	0	0	1	2	2	0	0	0	0	0
144333	4 Jul 25	17:39:00	1	0	56	0	Ct	0	0	0	0	0	0	4	2	2	2	0	3	0	2	0	2	1	1	2	0	0	0	3	2	0	1	2	4	3	20	1	0	0	2
144334	4 Jul 25	17:40:00	1	0	56	0	Ct	0	0	0	0	0	3	3	1	2	1	0	3	3	3	0	3	1	1	1	0	0	0	2	1	0	0	0	4	2	5	0	0	0	2
144335	4 Jul 25	17:41:00	1	0	56	0	Ct	0	0	0	0	0	1	2	0	2	2	0	2	1	2	0	2	1	1	3	0	0	0	2	6	0	0	0	2	3	2	0	0	0	1
144336	4 Jul 25	17:42:00	1	0	56	0	Ct	0	0	0	0	0	2	5	9	1	1	0	1	1	1	0	0	1	1	1	0	0	0	2	4	0	0	1	3	4	0	0	0	0	3
144337	4 Jul 25	17:43:00	1	0	56	0	Ct	0	0	0	0	0	3	2	2	2	3	0	0	1	0	0	1	0	2	3	0	1	0	17	3	0	0	0	3	3	1	0	0	0	2
144338	4 Jul 25	17:44:00	1	0	56	0	Ct	0	0	0	0	0	1	5	2	1	0	0	5	1	1	0	2	2	4	0	0	0	0	4	3	0	0	0	3	1	1	0	0	0	0
144339	4 Jul 25	17:45:00	1	0	56	0	Ct	0	0	0	0	0	2	4	0	2	3	0	3	3	3	0	2	2	5	1	0	0	0	0	5	0	0	1	2	2	1	0	0	0	2
144340	4 Jul 25	17:46:00	1	0	56	0	Ct	0	0	0	0	0	3	2	3	2	0	0	3	1	2	0	3	0	6	2	0	0	0	0	0	0	0	1	3	3	4	0	0	0	4
144341	4 Jul 25	17:47:00	1	0	56	0	Ct	0	0	0	0	0	0	3	1	1	0	0	2	0	2	0	3	4	1	0	0	0	0	0	0	0	0	0	3	2	2	0	1	0	0
144342	4 Jul 25	17:48:00	1	0	56	0	Ct	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	3	2	1	0	0	0	3	0	0	0	0	3	1	1	0	2	0	0
144343	4 Jul 25	17:49:00	1	0	56	0	Ct	0	0	0	0	0	2	0	0	1	2	0	0	1	2	0	3	4	3	5	0	0	0	2	0	0	0	2	3	3	1	0	0	0	1
144344	4 Jul 25	17:50:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	0	0	0	3	2	1	0	0	1	2	2	0	2	0	1	0	0	0	0	3	2	2	0	0	0	1
144345	4 Jul 25	17:51:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	4	1	0	3	0	2	0	1	4	3	2	0	1	0	1	0	0	1	1	2	1	1	0	0	0	1
144346	4 Jul 25	17:52:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	1	0	0	3	1	3	0	1	2	1	0	0	3	0	2	0	0	3	1	3	3	2	0	0	0	0
144347	4 Jul 25	17:53:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	3	0	1	0	3	0	1	0	0	1	0	2	0	4	0	0	0	0
144348	4 Jul 25	17:54:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	3	2	0	3	0	1	0	0	2	1	2	3	0	0	0	0	0
144349	4 Jul 25	17:55:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	3	0	0	0	0	0	1	3	2	1	0	0	0	0
144350	4 Jul 25	17:56:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	3	0	0	3	0	0	0	0	1	0	4	3	1	0	0	0	0
144351	4 Jul 25	17:57:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	3	4	0	0	5	0	2	0	0	1	1	0	2	1	0	0	0	0
144352	4 Jul 25	17:58:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	0	2	0	2	2	0	1	0	3	3	0	0	3	0	2	0	0	1	1	0	2	1	0	0	0	0
144353	4 Jul 25	17:59:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	2	2	0	0	0	0	2	3	2	2	0	0	3	0	2	0	0	1	0	0	2	1	0	0	0	0
144354	4 Jul 25	18:00:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	0	0	0	3	0	0	4	1	4	0	0	0	3	0	5	0	0	2	0	0	3	0	0	0	0	0
144355	4 Jul 25	18:01:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	3	0	0	0	1	0	2	1	0	2	0	0	2	3	0	0	0	0
144356	4 Jul 25	18:02:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	0	1	0	2	1	0	2	3	1	2	0	0	3	0	2	0	0	0	1	0	2	0	0	0	0	0
144357	4 Jul 25	18:03:00	1	0	56	0	Ct	0	0	0	0	0	0	0	2	0	0	0	4	0	0	2	0	0	2	0	0	2	0	2	0	0	0	7	1	2	2	0	0	0	0
144358	4 Jul 25	18:04:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	0	2	2	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0
144359	4 Jul 25	18:05:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	2	4	0	0	0	0	2	2	0	0	2	0	1	1	0	0	0	0
144360	4 Jul 25	18:06:00	1	0	56	0	Ct	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	1	0	0	1	0	2	1	0	0	1	0	2	1	0	0	0	0
144361	4 Jul 25	18:07:00	1	0	56	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	1	0	2	1	0	0	1	0	1	0	0	0	0	0
